Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-14 00:00:00-04:00,1912.199951171875,1912.199951171875,1901.0999755859375,1906.199951171875,107,0.0,0.0
2023-03-15 00:00:00-04:00,1903.9000244140625,1926.5999755859375,1898.5,1926.5999755859375,564,0.0,0.0
2023-03-16 00:00:00-04:00,1909.9000244140625,1931.699951171875,1909.9000244140625,1919.0,394,0.0,0.0
2023-03-17 00:00:00-04:00,1946.0,1985.0999755859375,1946.0,1969.800048828125,82,0.0,0.0
2023-03-20 00:00:00-04:00,1988.300048828125,2003.9000244140625,1968.9000244140625,1979.199951171875,389,0.0,0.0
2023-03-21 00:00:00-04:00,1973.800048828125,1973.800048828125,1938.0,1938.0,47,0.0,0.0
2023-03-22 00:00:00-04:00,1946.800048828125,1974.0,1946.800048828125,1946.800048828125,50,0.0,0.0
2023-03-23 00:00:00-04:00,1990.5,1994.5999755859375,1990.5,1993.800048828125,33,0.0,0.0
2023-03-24 00:00:00-04:00,1991.699951171875,1995.4000244140625,1982.0999755859375,1982.0999755859375,33,0.0,0.0
2023-03-27 00:00:00-04:00,1982.5999755859375,1984.0,1945.0,1958.0999755859375,200104,0.0,0.0
